time_in,side,entry,sl,tp,lots,exit_time,exit_price,pnl_usd,,reason,cap_after
2024-09-03 06:00:00,BUY,2495.012,2491.543,2501.9500000000003,0.0,196.35007142857148,2024-09-03 07:00:00,2501.9500000000003,0.0,TP,196.35
2024-09-03 08:00:00,BUY,2500.809,2497.1480714285717,2508.130857142857,0.0,196.35007142857148,2024-09-03 10:00:00,2497.1480714285717,-0.0,SL,196.35
2024-09-03 11:00:00,SELL,2497.226,2502.462285714286,2486.7534285714287,0.0,196.35007142857148,2024-09-03 13:00:00,2486.7534285714287,0.0,TP,196.35
2024-09-03 14:00:00,SELL,2481.991,2490.251142857143,2465.470714285714,0.0,196.35007142857148,2024-09-03 17:00:00,2490.251142857143,-0.0,SL,196.35
2024-09-03 19:00:00,BUY,2489.27,2480.0714285714284,2507.667142857143,0.0,196.35007142857148,2024-09-04 06:00:00,2493.119,0.0,Reversal,196.35
2024-09-04 07:00:00,SELL,2484.267,2488.342,2476.1169999999997,0.0,196.35007142857148,2024-09-04 08:00:00,2476.1169999999997,0.0,TP,196.35
2024-09-04 09:00:00,SELL,2473.367,2478.3535,2463.3940000000002,0.0,196.35007142857148,2024-09-04 10:00:00,2478.3535,-0.0,SL,196.35
2024-09-04 14:00:00,BUY,2485.668,2478.7085,2499.587,0.0,196.35007142857148,2024-09-05 04:00:00,2494.835,0.0,Reversal,196.35
2024-09-05 05:00:00,BUY,2494.174,2490.4685,2501.585,0.0,196.35007142857148,2024-09-05 06:00:00,2501.585,0.0,TP,196.35
2024-09-05 07:00:00,BUY,2504.416,2500.6765,2511.8950000000004,0.0,196.35007142857148,2024-09-05 08:00:00,2511.8950000000004,0.0,TP,196.35
2024-09-05 09:00:00,BUY,2514.717,2510.5360714285716,2523.0788571428575,0.0,196.35007142857148,2024-09-05 12:00:00,2523.0788571428575,0.0,TP,196.35
2024-09-05 14:00:00,SELL,2514.857,2520.825714285714,2502.9195714285715,0.0,196.35007142857148,2024-09-05 20:00:00,2514.857,0.0,Reversal,196.35
2024-09-05 22:00:00,BUY,2517.047,2511.453857142857,2528.2332857142856,0.0,196.35007142857148,2024-09-06 01:00:00,2515.954,-0.0,Reversal,196.35
2024-09-06 02:00:00,BUY,2513.825,2508.9156428571428,2523.643714285714,0.0,196.35007142857148,2024-09-06 08:00:00,2516.516,0.0,Reversal,196.35
2024-09-06 11:00:00,SELL,2518.933,2522.046142857143,2512.706714285714,0.0,196.35007142857148,2024-09-06 12:00:00,2522.046142857143,-0.0,SL,196.35
2024-09-06 13:00:00,SELL,2522.247,2528.169571428571,2510.401857142857,0.0,196.35007142857148,2024-09-06 14:00:00,2510.401857142857,0.0,TP,196.35
2024-09-06 16:00:00,SELL,2505.314,2514.1404285714284,2487.6611428571427,0.0,196.35007142857148,2024-09-06 17:00:00,2487.6611428571427,0.0,TP,196.35
2024-09-08 23:00:00,BUY,2497.897,2488.240714285714,2517.2095714285715,0.0,196.35007142857148,2024-09-09 05:00:00,2488.240714285714,-0.0,SL,196.35
2024-09-09 06:00:00,SELL,2487.839,2493.8454285714283,2475.8261428571427,0.0,196.35007142857148,2024-09-09 07:00:00,2493.8454285714283,-0.0,SL,196.35
2024-09-09 10:00:00,BUY,2496.33,2491.587,2505.816,0.0,196.35007142857148,2024-09-09 17:00:00,2505.816,0.0,TP,196.35
2024-09-09 20:00:00,BUY,2505.921,2499.9707857142853,2517.8214285714284,0.0,196.35007142857148,2024-09-10 02:00:00,2503.835,-0.0,Reversal,196.35
2024-09-10 03:00:00,SELL,2502.936,2507.233928571429,2494.340142857143,0.0,196.35007142857148,2024-09-10 07:00:00,2507.233928571429,-0.0,SL,196.35
2024-09-10 08:00:00,SELL,2502.754,2505.968785714286,2496.3244285714286,0.0,196.35007142857148,2024-09-10 09:00:00,2505.968785714286,-0.0,SL,196.35
2024-09-10 10:00:00,BUY,2506.063,2502.7785,2512.632,0.0,196.35007142857148,2024-09-10 12:00:00,2512.632,0.0,TP,196.35
2024-09-10 13:00:00,BUY,2513.817,2509.3659285714284,2522.7191428571427,0.0,196.35007142857148,2024-09-10 14:00:00,2509.3659285714284,-0.0,SL,196.35
2024-09-10 15:00:00,BUY,2509.094,2503.790285714286,2519.7014285714286,0.0,196.35007142857148,2024-09-11 01:00:00,2519.7014285714286,0.0,TP,196.35
2024-09-11 06:00:00,BUY,2521.231,2517.648571428572,2528.3958571428575,0.0,196.35007142857148,2024-09-11 12:00:00,2517.648571428572,-0.0,SL,196.35
2024-09-11 14:00:00,SELL,2509.642,2516.1334285714283,2496.659142857143,0.0,196.35007142857148,2024-09-11 16:00:00,2516.1334285714283,-0.0,SL,196.35
2024-09-12 01:00:00,BUY,2512.174,2506.354714285714,2523.8125714285716,0.0,196.35007142857148,2024-09-12 02:00:00,2513.203,0.0,Reversal,196.35
2024-09-12 03:00:00,BUY,2512.199,2507.666928571429,2521.263142857143,0.0,196.35007142857148,2024-09-12 06:00:00,2521.263142857143,0.0,TP,196.35
2024-09-12 10:00:00,SELL,2518.782,2522.154285714286,2512.037428571429,0.0,196.35007142857148,2024-09-12 12:00:00,2522.154285714286,-0.0,SL,196.35
2024-09-12 13:00:00,BUY,2528.498,2521.7545714285716,2541.9848571428574,0.0,196.35007142857148,2024-09-12 14:00:00,2541.9848571428574,0.0,TP,196.35
2024-09-12 15:00:00,BUY,2553.363,2545.5937857142853,2568.9014285714284,0.0,196.35007142857148,2024-09-12 16:00:00,2545.5937857142853,-0.0,SL,196.35
2024-09-12 18:00:00,BUY,2554.103,2545.5520714285713,2571.2048571428572,0.0,196.35007142857148,2024-09-13 09:00:00,2571.2048571428572,0.0,TP,196.35
2024-09-13 12:00:00,BUY,2567.323,2561.8600714285712,2578.2488571428567,0.0,196.35007142857148,2024-09-13 13:00:00,2578.2488571428567,0.0,TP,196.35
2024-09-13 16:00:00,BUY,2582.175,2575.9400714285716,2594.6448571428573,0.0,196.35007142857148,2024-09-15 22:00:00,2578.456,-0.0,Reversal,196.35
2024-09-16 02:00:00,BUY,2581.648,2576.3280714285715,2592.2878571428573,0.0,196.35007142857148,2024-09-16 07:00:00,2585.381,0.0,Reversal,196.35
2024-09-16 10:00:00,SELL,2585.526,2590.2144285714285,2576.1491428571426,0.0,196.35007142857148,2024-09-16 13:00:00,2583.445,0.0,Reversal,196.35
2024-09-17,BUY,2583.654,2578.6887857142856,2593.5844285714284,0.0,196.35007142857148,2024-09-17 01:00:00,2578.6887857142856,-0.0,SL,196.35
2024-09-17 02:00:00,BUY,2582.565,2578.0316428571427,2591.631714285714,0.0,196.35007142857148,2024-09-17 03:00:00,2578.0316428571427,-0.0,SL,196.35
2024-09-17 04:00:00,SELL,2577.178,2581.424571428571,2568.684857142857,0.0,196.35007142857148,2024-09-17 06:00:00,2581.424571428571,-0.0,SL,196.35
2024-09-17 09:00:00,SELL,2580.067,2584.5107857142857,2571.1794285714286,0.0,196.35007142857148,2024-09-17 10:00:00,2571.1794285714286,0.0,TP,196.35
2024-09-17 12:00:00,SELL,2579.834,2585.9012857142857,2567.6994285714286,0.0,196.35007142857148,2024-09-17 14:00:00,2573.697,0.0,Reversal,196.35
2024-09-17 15:00:00,SELL,2576.443,2584.0828571428574,2561.163285714286,0.0,196.35007142857148,2024-09-17 17:00:00,2561.163285714286,0.0,TP,196.35
2024-09-17 23:00:00,BUY,2570.7,2563.5501428571424,2584.999714285714,0.0,196.35007142857148,2024-09-18 04:00:00,2575.923,0.0,Reversal,196.35
2024-09-18 05:00:00,SELL,2568.602,2573.8422142857144,2558.1215714285713,0.0,196.35007142857148,2024-09-18 10:00:00,2573.8422142857144,-0.0,SL,196.35
2024-09-18 11:00:00,BUY,2576.133,2571.7938571428567,2584.8112857142855,0.0,196.35007142857148,2024-09-18 13:00:00,2571.7938571428567,-0.0,SL,196.35
2024-09-18 17:00:00,SELL,2574.9,2580.7819285714286,2563.136142857143,0.0,196.35007142857148,2024-09-18 18:00:00,2580.7819285714286,-0.0,SL,196.35
2024-09-18 19:00:00,SELL,2575.628,2585.081285714286,2556.721428571429,0.0,196.35007142857148,2024-09-18 20:00:00,2556.721428571429,0.0,TP,196.35
2024-09-19 02:00:00,BUY,2555.205,2544.552,2576.511,0.0,196.35007142857148,2024-09-19 06:00:00,2576.511,0.0,TP,196.35
2024-09-19 07:00:00,BUY,2575.886,2565.334642857143,2596.988714285714,0.0,196.35007142857148,2024-09-19 12:00:00,2589.399,0.0,Reversal,196.35
2024-09-19 13:00:00,SELL,2576.705,2584.8724285714284,2560.3701428571426,0.0,196.35007142857148,2024-09-19 15:00:00,2584.8724285714284,-0.0,SL,196.35
2024-09-19 16:00:00,BUY,2589.062,2580.5452857142855,2606.0954285714283,0.0,196.35007142857148,2024-09-20 01:00:00,2588.098,-0.0,Reversal,196.35
2024-09-20 02:00:00,BUY,2588.245,2581.8797142857143,2600.975571428571,0.0,196.35007142857148,2024-09-20 06:00:00,2600.975571428571,0.0,TP,196.35
2024-09-20 07:00:00,BUY,2605.475,2601.323857142857,2613.7772857142854,0.0,196.35007142857148,2024-09-20 10:00:00,2613.7772857142854,0.0,TP,196.35
2024-09-20 11:00:00,BUY,2613.249,2608.1615714285713,2623.423857142857,0.0,196.35007142857148,2024-09-20 13:00:00,2608.1615714285713,-0.0,SL,196.35
2024-09-20 15:00:00,BUY,2613.967,2606.4677857142856,2628.9654285714287,0.0,196.35007142857148,2024-09-23 01:00:00,2618.325,0.0,Reversal,196.35
2024-09-23 02:00:00,BUY,2620.141,2613.936285714286,2632.5504285714287,0.0,196.35007142857148,2024-09-23 07:00:00,2613.936285714286,-0.0,SL,196.35
2024-09-23 12:00:00,BUY,2624.056,2618.6062857142856,2634.9554285714285,0.0,196.35007142857148,2024-09-23 19:00:00,2627.38,0.0,Reversal,196.35
2024-09-24,SELL,2626.295,2630.472928571429,2617.939142857143,0.0,196.35007142857148,2024-09-24 01:00:00,2625.14,0.0,Reversal,196.35
2024-09-24 03:00:00,BUY,2628.898,2624.775285714286,2637.143428571429,0.0,196.35007142857148,2024-09-24 04:00:00,2637.143428571429,0.0,TP,196.35
2024-09-24 05:00:00,BUY,2638.057,2633.545071428571,2647.080857142857,0.0,196.35007142857148,2024-09-24 06:00:00,2633.545071428571,-0.0,SL,196.35
2024-09-24 07:00:00,SELL,2628.742,2633.450285714286,2619.3254285714283,0.0,196.35007142857148,2024-09-24 10:00:00,2633.450285714286,-0.0,SL,196.35
2024-09-24 13:00:00,BUY,2633.154,2626.5705,2646.3210000000004,0.0,196.35007142857148,2024-09-24 14:00:00,2646.3210000000004,0.0,TP,196.35
2024-09-24 15:00:00,BUY,2643.646,2636.121642857143,2658.694714285715,0.0,196.35007142857148,2024-09-24 19:00:00,2658.694714285715,0.0,TP,196.35
2024-09-25 01:00:00,SELL,2660.753,2668.0944285714286,2646.070142857143,0.0,196.35007142857148,2024-09-25 02:00:00,2668.0944285714286,-0.0,SL,196.35
2024-09-25 05:00:00,SELL,2658.94,2665.7222142857145,2645.3755714285717,0.0,196.35007142857148,2024-09-25 12:00:00,2657.38,0.0,Reversal,196.35
2024-09-25 13:00:00,BUY,2659.403,2653.374714285714,2671.4595714285715,0.0,196.35007142857148,2024-09-25 16:00:00,2653.374714285714,-0.0,SL,196.35
2024-09-26,SELL,2656.359,2661.9165,2645.2439999999997,0.0,196.35007142857148,2024-09-26 02:00:00,2660.838,-0.0,Reversal,196.35
2024-09-26 03:00:00,BUY,2658.089,2652.440642857143,2669.385714285714,0.0,196.35007142857148,2024-09-26 08:00:00,2669.385714285714,0.0,TP,196.35
2024-09-26 10:00:00,BUY,2668.77,2664.197857142857,2677.9142857142856,0.0,196.35007142857148,2024-09-26 11:00:00,2677.9142857142856,0.0,TP,196.35
2024-09-26 13:00:00,SELL,2677.326,2685.044142857143,2661.8897142857145,0.0,196.35007142857148,2024-09-26 14:00:00,2661.8897142857145,0.0,TP,196.35
2024-09-26 19:00:00,BUY,2675.988,2666.641357142857,2694.6812857142854,0.0,196.35007142857148,2024-09-27,2672.667,-0.0,Reversal,196.35
2024-09-27 01:00:00,SELL,2669.811,2678.217142857143,2652.9987142857144,0.0,196.35007142857148,2024-09-27 03:00:00,2668.942,0.0,Reversal,196.35
2024-09-27 05:00:00,SELL,2670.488,2675.953571428571,2659.556857142857,0.0,196.35007142857148,2024-09-27 09:00:00,2659.556857142857,0.0,TP,196.35
2024-09-27 12:00:00,BUY,2666.125,2660.5627142857143,2677.2495714285715,0.0,196.35007142857148,2024-09-27 14:00:00,2660.5627142857143,-0.0,SL,196.35
2024-09-27 15:00:00,SELL,2649.448,2656.671357142857,2635.0012857142856,0.0,196.35007142857148,2024-09-27 20:00:00,2656.671357142857,-0.0,SL,196.35
2024-09-29 22:00:00,BUY,2661.714,2653.687142857143,2677.7677142857137,0.0,196.35007142857148,2024-09-30 01:00:00,2653.687142857143,-0.0,SL,196.35
2024-09-30 07:00:00,BUY,2657.89,2651.1071428571427,2671.455714285714,0.0,196.35007142857148,2024-09-30 08:00:00,2651.1071428571427,-0.0,SL,196.35
2024-09-30 09:00:00,SELL,2653.614,2660.1347142857144,2640.572571428572,0.0,196.35007142857148,2024-09-30 10:00:00,2640.572571428572,0.0,TP,196.35
2024-09-30 11:00:00,SELL,2636.911,2643.902,2622.929,0.0,196.35007142857148,2024-09-30 12:00:00,2643.902,-0.0,SL,196.35
2024-09-30 13:00:00,SELL,2638.955,2646.7982857142856,2623.2684285714286,0.0,196.35007142857148,2024-10-01 01:00:00,2636.439,0.0,Reversal,196.35
2024-10-01 02:00:00,BUY,2639.788,2633.6132142857145,2652.1375714285714,0.0,196.35007142857148,2024-10-01 12:00:00,2652.1375714285714,0.0,TP,196.35
2024-10-01 13:00:00,BUY,2651.533,2645.8317857142856,2662.9354285714285,0.0,196.35007142857148,2024-10-01 14:00:00,2662.9354285714285,0.0,TP,196.35
2024-10-01 16:00:00,BUY,2663.303,2655.9134285714285,2678.082142857143,0.0,196.35007142857148,2024-10-02,2660.39,-0.0,Reversal,196.35
2024-10-02 01:00:00,SELL,2657.496,2665.7932142857144,2640.9015714285715,0.0,196.35007142857148,2024-10-02 13:00:00,2649.509,0.0,Reversal,196.35
2024-10-02 14:00:00,BUY,2659.446,2652.395857142857,2673.5462857142857,0.0,196.35007142857148,2024-10-02 15:00:00,2652.395857142857,-0.0,SL,196.35
2024-10-02 20:00:00,BUY,2658.622,2651.766071428571,2672.3338571428567,0.0,196.35007142857148,2024-10-03 03:00:00,2655.785,-0.0,Reversal,196.35
2024-10-03 05:00:00,SELL,2655.0,2659.253857142857,2646.492285714286,0.0,196.35007142857148,2024-10-03 07:00:00,2646.492285714286,0.0,TP,196.35
2024-10-03 08:00:00,SELL,2645.222,2649.8367857142857,2635.9924285714287,0.0,196.35007142857148,2024-10-03 12:00:00,2649.8367857142857,-0.0,SL,196.35
2024-10-03 14:00:00,BUY,2647.093,2640.0674285714285,2661.1441428571425,0.0,196.35007142857148,2024-10-03 16:00:00,2661.1441428571425,0.0,TP,196.35
2024-10-03 17:00:00,BUY,2660.024,2651.959214285714,2676.153571428571,0.0,196.35007142857148,2024-10-03 23:00:00,2656.046,-0.0,Reversal,196.35
2024-10-04 02:00:00,BUY,2658.291,2651.8848571428575,2671.103285714286,0.0,196.35007142857148,2024-10-04 09:00:00,2659.06,0.0,Reversal,196.35
2024-10-04 12:00:00,SELL,2661.307,2667.129214285714,2649.662571428571,0.0,196.35007142857148,2024-10-04 13:00:00,2649.662571428571,0.0,TP,196.35
2024-10-04 15:00:00,BUY,2658.338,2649.094285714286,2676.825428571429,0.0,196.35007142857148,2024-10-04 16:00:00,2649.094285714286,-0.0,SL,196.35
2024-10-07 05:00:00,SELL,2646.754,2653.5335,2633.195,0.0,196.35007142857148,2024-10-07 07:00:00,2643.165,0.0,Reversal,196.35
2024-10-07 08:00:00,BUY,2652.057,2646.786071428571,2662.598857142857,0.0,196.35007142857148,2024-10-07 12:00:00,2646.786071428571,-0.0,SL,196.35
2024-10-07 22:00:00,BUY,2643.087,2635.6122142857143,2658.0365714285713,0.0,196.35007142857148,2024-10-08 01:00:00,2643.624,0.0,Reversal,196.35
2024-10-08 02:00:00,SELL,2647.286,2655.5077142857144,2630.8425714285713,0.0,196.35007142857148,2024-10-08 08:00:00,2630.8425714285713,0.0,TP,196.35
2024-10-08 10:00:00,BUY,2641.339,2634.099357142857,2655.8182857142856,0.0,196.35007142857148,2024-10-08 14:00:00,2634.099357142857,-0.0,SL,196.35
2024-10-08 15:00:00,SELL,2621.032,2631.3219285714285,2600.452142857143,0.0,196.35007142857148,2024-10-08 23:00:00,2621.951,-0.0,Reversal,196.35
2024-10-09 01:00:00,BUY,2621.167,2612.6929285714286,2638.115142857143,0.0,196.35007142857148,2024-10-09 02:00:00,2620.028,-0.0,Reversal,196.35
2024-10-09 03:00:00,SELL,2618.408,2626.0687857142857,2603.0864285714288,0.0,196.35007142857148,2024-10-09 05:00:00,2615.907,0.0,Reversal,196.35
2024-10-09 06:00:00,SELL,2619.644,2625.3444999999997,2608.243,0.0,196.35007142857148,2024-10-09 11:00:00,2620.976,-0.0,Reversal,196.35
2024-10-09 12:00:00,BUY,2619.061,2613.6970714285717,2629.7888571428575,0.0,196.35007142857148,2024-10-09 13:00:00,2613.6970714285717,-0.0,SL,196.35
2024-10-09 14:00:00,SELL,2609.586,2616.065071428571,2596.627857142857,0.0,196.35007142857148,2024-10-09 15:00:00,2616.065071428571,-0.0,SL,196.35
2024-10-09 18:00:00,SELL,2609.889,2617.0360714285716,2595.594857142857,0.0,196.35007142857148,2024-10-10 01:00:00,2609.326,0.0,Reversal,196.35
2024-10-10 02:00:00,BUY,2609.052,2603.257785714286,2620.640428571429,0.0,196.35007142857148,2024-10-10 12:00:00,2603.257785714286,-0.0,SL,196.35
2024-10-10 13:00:00,BUY,2625.046,2618.0469285714285,2639.0441428571426,0.0,196.35007142857148,2024-10-10 17:00:00,2618.0469285714285,-0.0,SL,196.35
2024-10-10 19:00:00,BUY,2626.5,2618.309714285714,2642.8805714285713,0.0,196.35007142857148,2024-10-11 02:00:00,2642.8805714285713,0.0,TP,196.35
2024-10-11 03:00:00,BUY,2642.324,2635.7350714285712,2655.5018571428573,0.0,196.35007142857148,2024-10-11 09:00:00,2639.247,-0.0,Reversal,196.35
2024-10-11 12:00:00,BUY,2644.599,2638.5582142857143,2656.6805714285715,0.0,196.35007142857148,2024-10-11 15:00:00,2656.6805714285715,0.0,TP,196.35
2024-10-11 16:00:00,BUY,2658.784,2652.355642857143,2671.6407142857142,0.0,196.35007142857148,2024-10-13 22:00:00,2652.355642857143,-0.0,SL,196.35
2024-10-14,SELL,2648.131,2653.9287857142854,2636.5354285714284,0.0,196.35007142857148,2024-10-14 02:00:00,2653.9287857142854,-0.0,SL,196.35
2024-10-14 03:00:00,BUY,2655.088,2649.2835,2666.697,0.0,196.35007142857148,2024-10-14 06:00:00,2666.697,0.0,TP,196.35
2024-10-14 10:00:00,SELL,2658.519,2664.1623571428568,2647.2322857142854,0.0,196.35007142857148,2024-10-14 14:00:00,2647.2322857142854,0.0,TP,196.35
2024-10-14 15:00:00,SELL,2645.725,2652.6960714285715,2631.7828571428568,0.0,196.35007142857148,2024-10-14 20:00:00,2652.6960714285715,-0.0,SL,196.35
2024-10-15 03:00:00,SELL,2651.715,2657.173285714286,2640.7984285714288,0.0,196.35007142857148,2024-10-15 05:00:00,2640.7984285714288,0.0,TP,196.35
2024-10-15 07:00:00,BUY,2648.676,2644.0567857142855,2657.9144285714283,0.0,196.35007142857148,2024-10-15 14:00:00,2657.9144285714283,0.0,TP,196.35
2024-10-15 15:00:00,BUY,2659.808,2652.619857142857,2674.1842857142856,0.0,196.35007142857148,2024-10-16,2660.498,0.0,Reversal,196.35
2024-10-16 01:00:00,BUY,2660.167,2653.758857142857,2672.9832857142856,0.0,196.35007142857148,2024-10-16 06:00:00,2672.9832857142856,0.0,TP,196.35
2024-10-16 08:00:00,BUY,2676.113,2671.685857142857,2684.9672857142855,0.0,196.35007142857148,2024-10-16 13:00:00,2684.9672857142855,0.0,TP,196.35
2024-10-16 14:00:00,SELL,2675.081,2681.810285714286,2661.622428571429,0.0,196.35007142857148,2024-10-17,2674.122,0.0,Reversal,196.35
2024-10-17 01:00:00,BUY,2677.894,2672.4536428571428,2688.7747142857143,0.0,196.35007142857148,2024-10-17 10:00:00,2688.7747142857143,0.0,TP,196.35
2024-10-17 12:00:00,SELL,2681.258,2687.068714285714,2669.636571428571,0.0,196.35007142857148,2024-10-17 13:00:00,2687.068714285714,-0.0,SL,196.35
2024-10-17 14:00:00,BUY,2688.753,2681.586357142857,2703.086285714286,0.0,196.35007142857148,2024-10-18 01:00:00,2703.086285714286,0.0,TP,196.35
2024-10-18 02:00:00,BUY,2704.529,2697.9058571428573,2717.775285714286,0.0,196.35007142857148,2024-10-18 07:00:00,2707.382,0.0,Reversal,196.35
2024-10-18 08:00:00,SELL,2702.326,2707.1927142857144,2692.592571428572,0.0,196.35007142857148,2024-10-18 09:00:00,2707.1927142857144,-0.0,SL,196.35
2024-10-18 12:00:00,BUY,2709.808,2703.8317857142856,2721.7604285714283,0.0,196.35007142857148,2024-10-18 20:00:00,2721.7604285714283,0.0,TP,196.35
2024-10-20 22:00:00,BUY,2723.092,2717.329642857143,2734.6167142857144,0.0,196.35007142857148,2024-10-21 09:00:00,2734.6167142857144,0.0,TP,196.35
2024-10-21 11:00:00,BUY,2733.352,2728.044857142857,2743.9662857142857,0.0,196.35007142857148,2024-10-21 14:00:00,2728.044857142857,-0.0,SL,196.35
2024-10-21 15:00:00,SELL,2725.268,2732.175357142857,2711.453285714286,0.0,196.35007142857148,2024-10-22,2721.478,0.0,Reversal,196.35
2024-10-22 01:00:00,BUY,2724.866,2718.4582857142855,2737.6814285714286,0.0,196.35007142857148,2024-10-22 08:00:00,2737.6814285714286,0.0,TP,196.35
2024-10-22 10:00:00,BUY,2731.435,2726.4144285714283,2741.476142857143,0.0,196.35007142857148,2024-10-22 11:00:00,2738.887,0.0,Reversal,196.35
2024-10-22 13:00:00,BUY,2736.202,2730.0632142857144,2748.4795714285715,0.0,196.35007142857148,2024-10-22 19:00:00,2748.4795714285715,0.0,TP,196.35
2024-10-23 01:00:00,SELL,2745.219,2750.858714285714,2733.9395714285715,0.0,196.35007142857148,2024-10-23 04:00:00,2746.054,-0.0,Reversal,196.35
2024-10-23 05:00:00,BUY,2749.928,2745.051357142857,2759.6812857142854,0.0,196.35007142857148,2024-10-23 12:00:00,2745.051357142857,-0.0,SL,196.35
2024-10-23 13:00:00,SELL,2743.407,2749.5272142857143,2731.1665714285714,0.0,196.35007142857148,2024-10-23 14:00:00,2731.1665714285714,0.0,TP,196.35
2024-10-23 15:00:00,SELL,2717.827,2725.7097142857147,2702.061571428572,0.0,196.35007142857148,2024-10-23 23:00:00,2718.049,-0.0,Reversal,196.35
2024-10-24 01:00:00,BUY,2721.282,2713.884285714286,2736.0774285714288,0.0,196.35007142857148,2024-10-24 06:00:00,2736.0774285714288,0.0,TP,196.35
2024-10-24 07:00:00,BUY,2735.169,2730.5474285714286,2744.412142857143,0.0,196.35007142857148,2024-10-24 13:00:00,2730.5474285714286,-0.0,SL,196.35
2024-10-24 14:00:00,SELL,2733.629,2739.740857142857,2721.4052857142856,0.0,196.35007142857148,2024-10-25 08:00:00,2721.4052857142856,0.0,TP,196.35
2024-10-25 09:00:00,SELL,2719.321,2723.6535714285715,2710.6558571428573,0.0,196.35007142857148,2024-10-25 11:00:00,2723.6535714285715,-0.0,SL,196.35
2024-10-25 12:00:00,BUY,2724.208,2718.755285714286,2735.113428571429,0.0,196.35007142857148,2024-10-25 14:00:00,2735.113428571429,0.0,TP,196.35
2024-10-25 15:00:00,BUY,2738.423,2731.9309999999996,2751.4069999999997,0.0,196.35007142857148,2024-10-27 22:00:00,2731.9309999999996,-0.0,SL,196.35
2024-10-28 01:00:00,SELL,2732.433,2739.7442142857144,2717.8105714285716,0.0,196.35007142857148,2024-10-28 05:00:00,2732.954,-0.0,Reversal,196.35
2024-10-28 06:00:00,BUY,2738.427,2732.101571428572,2751.0778571428573,0.0,196.35007142857148,2024-10-28 08:00:00,2732.101571428572,-0.0,SL,196.35
2024-10-28 09:00:00,SELL,2731.923,2738.806642857143,2718.155714285714,0.0,196.35007142857148,2024-10-28 13:00:00,2738.806642857143,-0.0,SL,196.35
2024-10-28 14:00:00,BUY,2740.851,2734.382285714286,2753.788428571429,0.0,196.35007142857148,2024-10-28 22:00:00,2741.724,0.0,Reversal,196.35
2024-10-29,BUY,2744.379,2739.9261428571426,2753.284714285714,0.0,196.35007142857148,2024-10-29 02:00:00,2753.284714285714,0.0,TP,196.35
2024-10-29 08:00:00,SELL,2752.499,2757.388571428571,2742.719857142857,0.0,196.35007142857148,2024-10-29 13:00:00,2757.388571428571,-0.0,SL,196.35
2024-10-29 14:00:00,BUY,2760.811,2753.529285714286,2775.374428571429,0.0,196.35007142857148,2024-10-29 22:00:00,2775.374428571429,0.0,TP,196.35
2024-10-30,BUY,2774.943,2768.712428571429,2787.404142857143,0.0,196.35007142857148,2024-10-30 06:00:00,2787.404142857143,0.0,TP,196.35
2024-10-30 11:00:00,SELL,2780.16,2785.178,2770.124,0.0,196.35007142857148,2024-10-30 13:00:00,2785.178,-0.0,SL,196.35
2024-10-30 17:00:00,BUY,2785.347,2777.930428571429,2800.180142857143,0.0,196.35007142857148,2024-10-31 01:00:00,2787.572,0.0,Reversal,196.35
2024-10-31 04:00:00,SELL,2784.685,2789.5079285714282,2775.039142857143,0.0,196.35007142857148,2024-10-31 10:00:00,2775.039142857143,0.0,TP,196.35
2024-10-31 12:00:00,SELL,2779.414,2784.751,2768.7400000000002,0.0,196.35007142857148,2024-10-31 13:00:00,2768.7400000000002,0.0,TP,196.35
2024-10-31 14:00:00,SELL,2755.348,2763.2067857142856,2739.6304285714286,0.0,196.35007142857148,2024-10-31 15:00:00,2739.6304285714286,0.0,TP,196.35
2024-11-01 01:00:00,BUY,2745.045,2737.192285714286,2760.7504285714285,0.0,196.35007142857148,2024-11-01 10:00:00,2751.346,0.0,Reversal,196.35
2024-11-01 12:00:00,BUY,2752.894,2747.5947857142855,2763.4924285714283,0.0,196.35007142857148,2024-11-01 14:00:00,2747.5947857142855,-0.0,SL,196.35
2024-11-01 17:00:00,SELL,2743.161,2750.745785714286,2727.991428571429,0.0,196.35007142857148,2024-11-04 01:00:00,2740.361,0.0,Reversal,196.35
2024-11-04 03:00:00,BUY,2739.969,2732.878142857143,2754.1507142857145,0.0,196.35007142857148,2024-11-04 07:00:00,2741.422,0.0,Reversal,196.35
2024-11-04 08:00:00,SELL,2735.806,2741.2954285714286,2724.827142857143,0.0,196.35007142857148,2024-11-04 09:00:00,2741.2954285714286,-0.0,SL,196.35
2024-11-04 10:00:00,BUY,2743.28,2737.352428571429,2755.1351428571434,0.0,196.35007142857148,2024-11-04 11:00:00,2737.352428571429,-0.0,SL,196.35
2024-11-04 13:00:00,BUY,2743.349,2737.277785714286,2755.491428571429,0.0,196.35007142857148,2024-11-04 16:00:00,2737.277785714286,-0.0,SL,196.35
2024-11-04 17:00:00,SELL,2734.145,2741.2544285714284,2719.9261428571426,0.0,196.35007142857148,2024-11-05 05:00:00,2734.365,-0.0,Reversal,196.35
2024-11-05 06:00:00,BUY,2732.59,2727.881428571429,2742.007142857143,0.0,196.35007142857148,2024-11-05 08:00:00,2742.007142857143,0.0,TP,196.35
2024-11-05 09:00:00,BUY,2742.487,2737.3230714285714,2752.8148571428574,0.0,196.35007142857148,2024-11-05 10:00:00,2737.3230714285714,-0.0,SL,196.35
